"id","numero_pedido","data_vencimento","meio_pagamento","numero_parcela","percentual","quantidade_dias","tipo_documento","valor","dalt"
"8325p2","8325","25/12/2024",3,2,"33.33",61,"CRC","279.2","03/12/2024"
"8325p3","8325","25/01/2025",3,3,"33.34",92,"CRC","279.2","03/12/2024"
"8326p1","8326","25/11/2024",3,1,"100",31,"CRC","219","03/12/2024"
"8327p1","8327","25/11/2024",3,1,"100",31,"CRC","164","03/12/2024"
"8328p1","8328","04/11/2024",15,1,"100",31,"BOL","195","03/12/2024"
"8329p1","8329","25/11/2024",15,1,"100",31,"BOL","800","03/12/2024"
"8330p1","8330","25/11/2024",3,1,"25",31,"CRC","71.83","03/12/2024"
"8330p2","8330","25/12/2024",3,2,"25",61,"CRC","71.83","03/12/2024"
"8330p3","8330","25/01/2025",3,3,"25",92,"CRC","71.83","03/12/2024"
"8330p4","8330","25/02/2025",3,4,"25",123,"CRC","71.81","03/12/2024"
"8331p1","8331","28/11/2024",3,1,"50",31,"CRC","169","03/12/2024"
"8331p2","8331","28/12/2024",3,2,"50",61,"CRC","169","03/12/2024"
"8332p1","8332","28/11/2024",15,1,"50",31,"BOL","359.13","03/12/2024"
"8332p2","8332","28/12/2024",15,2,"50",61,"BOL","359.12","03/12/2024"
"8333p1","8333","28/11/2024",15,1,"100",31,"BOL","444","03/12/2024"
"8334p1","8334","28/11/2024",15,1,"50",31,"BOL","359.13","03/12/2024"
"8334p2","8334","28/12/2024",15,2,"50",61,"BOL","359.12","03/12/2024"
"8335p1","8335","28/10/2024",17,1,"100",0,"PIX","175.4","03/12/2024"
"8336p1","8336","28/11/2024",15,1,"100",31,"BOL","1895","03/12/2024"
"8337p1","8337","28/11/2024",3,1,"10",31,"CRC","600.89","03/12/2024"
"8337p2","8337","28/12/2024",3,2,"10",61,"CRC","600.89","03/12/2024"
"8337p3","8337","28/01/2025",3,3,"10",92,"CRC","600.89","03/12/2024"
"8337p4","8337","28/02/2025",3,4,"10",123,"CRC","600.89","03/12/2024"
"8337p5","8337","28/03/2025",3,5,"10",151,"CRC","600.89","03/12/2024"
"8337p6","8337","28/04/2025",3,6,"10",182,"CRC","600.89","03/12/2024"
"8337p7","8337","28/05/2025",3,7,"10",212,"CRC","600.89","03/12/2024"
"8337p8","8337","28/06/2025",3,8,"10",243,"CRC","600.89","03/12/2024"
"8337p9","8337","28/07/2025",3,9,"10",273,"CRC","600.89","03/12/2024"
"8337p10","8337","28/08/2025",3,10,"10",304,"CRC","600.84","03/12/2024"
"8338p1","8338","28/11/2024",3,1,"8.33",31,"CRC","512.77","03/12/2024"
"8338p2","8338","28/12/2024",3,2,"8.33",61,"CRC","512.77","03/12/2024"
"8338p3","8338","28/01/2025",3,3,"8.33",92,"CRC","512.77","03/12/2024"
"8338p4","8338","28/02/2025",3,4,"8.33",123,"CRC","512.77","03/12/2024"
"8338p5","8338","28/03/2025",3,5,"8.33",151,"CRC","512.77","03/12/2024"
"8338p6","8338","28/04/2025",3,6,"8.33",182,"CRC","512.77","03/12/2024"
"8338p7","8338","28/05/2025",3,7,"8.33",212,"CRC","512.77","03/12/2024"
"8338p8","8338","28/06/2025",3,8,"8.33",243,"CRC","512.77","03/12/2024"
"8338p9","8338","28/07/2025",3,9,"8.33",273,"CRC","512.77","03/12/2024"
"8338p10","8338","28/08/2025",3,10,"8.33",304,"CRC","512.77","03/12/2024"
"8338p11","8338","28/09/2025",3,11,"8.33",335,"CRC","512.77","03/12/2024"
"8338p12","8338","28/10/2025",3,12,"8.37",365,"CRC","512.73","03/12/2024"
"8340p1","8340","28/10/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8341p1","8341","28/11/2024",3,1,"5.56",31,"CRC","366.65","03/12/2024"
"8341p2","8341","28/12/2024",3,2,"5.56",61,"CRC","366.65","03/12/2024"
"8341p3","8341","28/01/2025",3,3,"5.56",92,"CRC","366.65","03/12/2024"
"8341p4","8341","28/02/2025",3,4,"5.56",123,"CRC","366.65","03/12/2024"
"8341p5","8341","28/03/2025",3,5,"5.56",151,"CRC","366.65","03/12/2024"
"8341p6","8341","28/04/2025",3,6,"5.56",182,"CRC","366.65","03/12/2024"
"8341p7","8341","28/05/2025",3,7,"5.56",212,"CRC","366.65","03/12/2024"
"8341p8","8341","28/06/2025",3,8,"5.56",243,"CRC","366.65","03/12/2024"
"8341p9","8341","28/07/2025",3,9,"5.56",273,"CRC","366.65","03/12/2024"
"8341p10","8341","28/08/2025",3,10,"5.56",304,"CRC","366.65","03/12/2024"
"8341p11","8341","28/09/2025",3,11,"5.56",335,"CRC","366.65","03/12/2024"
"8341p12","8341","28/10/2025",3,12,"5.56",365,"CRC","366.65","03/12/2024"
"8341p13","8341","28/11/2025",3,13,"5.56",396,"CRC","366.65","03/12/2024"
"8341p14","8341","28/12/2025",3,14,"5.56",426,"CRC","366.65","03/12/2024"
"8341p15","8341","28/01/2026",3,15,"5.56",457,"CRC","366.65","03/12/2024"
"8341p16","8341","28/02/2026",3,16,"5.56",488,"CRC","366.65","03/12/2024"
"8341p17","8341","28/03/2026",3,17,"5.56",516,"CRC","366.65","03/12/2024"
"8341p18","8341","28/04/2026",3,18,"5.48",547,"CRC","366.72","03/12/2024"
"8342p1","8342","28/11/2024",3,1,"100",31,"CRC","54","03/12/2024"
"8343p1","8343","28/11/2024",3,1,"100",31,"CRC","79.9","03/12/2024"
"8344p1","8344","28/11/2024",15,1,"33.33",31,"BOL","146.67","03/12/2024"
"8344p2","8344","28/12/2024",15,2,"33.33",61,"BOL","146.67","03/12/2024"
"8344p3","8344","28/01/2025",15,3,"33.34",92,"BOL","146.66","03/12/2024"
"8345p1","8345","29/11/2024",15,1,"14.29",31,"BOL","481.31","03/12/2024"
"8345p2","8345","29/12/2024",15,2,"14.29",61,"BOL","481.31","03/12/2024"
"8345p3","8345","29/01/2025",15,3,"14.29",92,"BOL","481.31","03/12/2024"
"8345p4","8345","28/02/2025",15,4,"14.29",122,"BOL","481.31","03/12/2024"
"8345p5","8345","29/03/2025",15,5,"14.29",151,"BOL","481.31","03/12/2024"
"8345p6","8345","29/04/2025",15,6,"14.29",182,"BOL","481.31","03/12/2024"
"8345p7","8345","29/05/2025",15,7,"14.26",212,"BOL","481.34","03/12/2024"
"8346p1","8346","14/11/2024",17,1,"100",0,"PIX","3290","03/12/2024"
"8348p1","8348","31/10/2024",17,1,"100",0,"PIX","160.55","03/12/2024"
"8349p1","8349","31/10/2024",17,1,"100",0,"PIX","700","03/12/2024"
"8350p1","8350","28/11/2024",17,1,"33.33",31,"PIX","6430.66","03/12/2024"
"8350p2","8350","29/12/2024",3,2,"33.33",61,"CRC","6430.66","03/12/2024"
"8350p3","8350","29/01/2025",3,3,"33.34",92,"CRC","6430.66","03/12/2024"
"8351p1","8351","29/11/2024",3,1,"50",31,"CRC","169","03/12/2024"
"8351p2","8351","29/12/2024",3,2,"50",61,"CRC","169","03/12/2024"
"8352p1","8352","29/11/2024",15,1,"20",31,"BOL","612.84","03/12/2024"
"8352p2","8352","29/12/2024",15,2,"20",61,"BOL","612.84","03/12/2024"
"8352p3","8352","29/01/2025",15,3,"20",92,"BOL","612.84","03/12/2024"
"8352p4","8352","28/02/2025",15,4,"20",122,"BOL","612.84","03/12/2024"
"8352p5","8352","29/03/2025",15,5,"20",151,"BOL","612.84","03/12/2024"
"8353p1","8353","29/11/2024",15,1,"100",31,"BOL","1575","03/12/2024"
"8354p1","8354","30/10/2024",17,1,"100",0,"PIX","195","03/12/2024"
"8355p1","8355","29/11/2024",15,1,"25",31,"BOL","581","03/12/2024"
"8355p2","8355","29/12/2024",15,2,"25",61,"BOL","581","03/12/2024"
"8355p3","8355","29/01/2025",15,3,"25",92,"BOL","581","03/12/2024"
"8355p4","8355","28/02/2025",15,4,"25",122,"BOL","581","03/12/2024"
"8356p1","8356","29/11/2024",15,1,"100",31,"BOL","775","03/12/2024"
"8357p1","8357","29/11/2024",15,1,"100",31,"BOL","935","03/12/2024"
"8358p1","8358","29/11/2024",15,1,"100",31,"BOL","320","03/12/2024"
"8359p1","8359","30/11/2024",3,1,"100",31,"CRC","331","03/12/2024"
"8360p1","8360","30/10/2024",17,1,"34.0849",31,"PIX","2000","03/12/2024"
"8360p2","8360","30/12/2024",3,2,"6.59",61,"CRC","386.77","03/12/2024"
"8360p3","8360","30/01/2025",3,3,"6.59",92,"CRC","386.77","03/12/2024"
"8360p4","8360","28/02/2025",3,4,"6.59",121,"CRC","386.77","03/12/2024"
"8360p5","8360","30/03/2025",3,5,"6.59",151,"CRC","386.77","03/12/2024"
"8360p6","8360","30/04/2025",3,6,"6.59",182,"CRC","386.77","03/12/2024"
"8360p7","8360","30/05/2025",3,7,"6.59",212,"CRC","386.77","03/12/2024"
"8360p8","8360","30/06/2025",3,8,"6.59",243,"CRC","386.77","03/12/2024"
"8360p9","8360","30/07/2025",3,9,"6.59",273,"CRC","386.77","03/12/2024"
"8360p10","8360","30/08/2025",3,10,"6.59",304,"CRC","386.77","03/12/2024"
"8360p11","8360","30/09/2025",3,11,"6.6051",335,"CRC","386.77","03/12/2024"
"8361p1","8361","30/11/2024",15,1,"25",31,"BOL","359.25","03/12/2024"
"8361p2","8361","30/12/2024",15,2,"25",61,"BOL","359.25","03/12/2024"
"8361p3","8361","30/01/2025",15,3,"25",92,"BOL","359.25","03/12/2024"
"8361p4","8361","28/02/2025",15,4,"25",121,"BOL","359.25","03/12/2024"
"8362p1","8362","30/11/2024",3,1,"65.0068",31,"CRC","4000","03/12/2024"
"8362p2","8362","30/12/2024",15,2,"3.5",61,"BOL","215.32","03/12/2024"
"8362p3","8362","30/01/2025",15,3,"3.5",92,"BOL","215.32","03/12/2024"
"8362p4","8362","28/02/2025",15,4,"3.5",121,"BOL","215.32","03/12/2024"
"8362p5","8362","30/03/2025",15,5,"3.5",151,"BOL","215.32","03/12/2024"
"8362p6","8362","30/04/2025",15,6,"3.5",182,"BOL","215.32","03/12/2024"
"8362p7","8362","30/05/2025",15,7,"3.5",212,"BOL","215.32","03/12/2024"
"8362p8","8362","30/06/2025",15,8,"3.5",243,"BOL","215.32","03/12/2024"
"8362p9","8362","30/07/2025",15,9,"3.5",273,"BOL","215.32","03/12/2024"
"8362p10","8362","30/08/2025",15,10,"3.5",304,"BOL","215.32","03/12/2024"
"8362p11","8362","30/09/2025",15,11,"3.4932",335,"BOL","215.32","03/12/2024"
"8363p1","8363","31/10/2024",17,1,"100",0,"PIX","169","03/12/2024"
"8364p1","8364","30/11/2024",3,1,"10",31,"CRC","615.32","03/12/2024"
"8364p2","8364","30/12/2024",3,2,"10",61,"CRC","615.32","03/12/2024"
"8364p3","8364","30/01/2025",3,3,"10",92,"CRC","615.32","03/12/2024"
"8364p4","8364","28/02/2025",3,4,"10",121,"CRC","615.32","03/12/2024"
"8364p5","8364","30/03/2025",3,5,"10",151,"CRC","615.32","03/12/2024"
"8364p6","8364","30/04/2025",3,6,"10",182,"CRC","615.32","03/12/2024"
"8364p7","8364","30/05/2025",3,7,"10",212,"CRC","615.32","03/12/2024"
"8364p8","8364","30/06/2025",3,8,"10",243,"CRC","615.32","03/12/2024"
"8364p9","8364","30/07/2025",3,9,"10",273,"CRC","615.32","03/12/2024"
"8364p10","8364","30/08/2025",3,10,"10",304,"CRC","615.32","03/12/2024"
"8366p1","8366","30/11/2024",15,1,"100",31,"BOL","79.9","03/12/2024"
"8367p1","8367","30/11/2024",15,1,"8.33",30,"BOL","525","03/12/2024"
"8367p2","8367","31/12/2024",15,2,"8.33",61,"BOL","525","03/12/2024"
"8367p3","8367","31/01/2025",15,3,"8.33",92,"BOL","525","03/12/2024"
"8367p4","8367","28/02/2025",15,4,"8.33",120,"BOL","525","03/12/2024"
"8367p5","8367","31/03/2025",15,5,"8.33",151,"BOL","525","03/12/2024"
"8367p6","8367","30/04/2025",15,6,"8.33",181,"BOL","525","03/12/2024"
"8367p7","8367","31/05/2025",15,7,"8.33",212,"BOL","525","03/12/2024"
"8367p8","8367","30/06/2025",15,8,"8.33",242,"BOL","525","03/12/2024"
"8367p9","8367","31/07/2025",15,9,"8.33",273,"BOL","525","03/12/2024"
"8367p10","8367","31/08/2025",15,10,"8.33",304,"BOL","525","03/12/2024"
"8367p11","8367","30/09/2025",15,11,"8.33",334,"BOL","525","03/12/2024"
"8367p12","8367","31/10/2025",15,12,"8.37",365,"BOL","525","03/12/2024"
"8368p1","8368","30/11/2024",3,1,"50",30,"CRC","338","03/12/2024"
"8368p2","8368","31/12/2024",3,2,"50",61,"CRC","338","03/12/2024"
"8369p1","8369","30/11/2024",3,1,"100",30,"CRC","387","03/12/2024"
"8370p1","8370","31/10/2024",17,1,"100",0,"PIX","294","03/12/2024"
"8371p1","8371","31/10/2024",,1,"16.64",30,"PIX","1000","03/12/2024"
"8371p2","8371","31/12/2024",,2,"8.34",61,"CRC","501.02","03/12/2024"
"8371p3","8371","31/01/2025",,3,"8.34",92,"CRC","501.02","03/12/2024"
"8371p4","8371","28/02/2025",,4,"8.34",120,"CRC","501.02","03/12/2024"
"8371p5","8371","31/03/2025",,5,"8.34",151,"CRC","501.02","03/12/2024"
"8371p6","8371","30/04/2025",,6,"8.34",181,"CRC","501.02","03/12/2024"
"8371p7","8371","31/05/2025",,7,"8.34",212,"CRC","501.02","03/12/2024"
"8371p8","8371","30/06/2025",,8,"8.34",242,"CRC","501.02","03/12/2024"
"8371p9","8371","31/07/2025",,9,"8.34",273,"CRC","501.02","03/12/2024"
"8371p10","8371","31/08/2025",,10,"8.34",304,"CRC","501.02","03/12/2024"
"8371p11","8371","30/09/2025",,11,"8.3",334,"CRC","501.02","03/12/2024"
"8372p1","8372","01/11/2024",1,1,"100",0,"DIN","54","03/12/2024"
"8374p1","8374","01/12/2024",3,1,"25",30,"CRC","297.5","03/12/2024"
"8374p2","8374","01/01/2025",3,2,"25",61,"CRC","297.5","03/12/2024"
"8374p3","8374","01/02/2025",3,3,"25",92,"CRC","297.5","03/12/2024"
"8374p4","8374","01/03/2025",3,4,"25",120,"CRC","297.5","03/12/2024"
"8375p1","8375","01/12/2024",17,1,"25",30,"PIX","211.25","03/12/2024"
"8375p2","8375","01/01/2025",15,2,"25",61,"BOL","211.25","03/12/2024"
"8375p3","8375","01/02/2025",15,3,"25",92,"BOL","211.25","03/12/2024"
"8375p4","8375","01/03/2025",15,4,"25",120,"BOL","211.25","03/12/2024"
"8376p1","8376","01/11/2024",17,1,"100",0,"PIX","190","03/12/2024"
"8377p1","8377","01/12/2024",3,1,"33.33",30,"CRC","112.67","03/12/2024"
"8377p2","8377","01/01/2025",3,2,"33.33",61,"CRC","112.67","03/12/2024"
"8377p3","8377","01/02/2025",3,3,"33.34",92,"CRC","112.66","03/12/2024"
"8378p1","8378","02/12/2024",15,1,"100",0,"BOL","184","03/12/2024"
"8380p1","8380","04/11/2024",17,1,"18.8261",30,"PIX","1107","03/12/2024"
"8380p2","8380","03/01/2025",3,2,"6.76",61,"CRC","397.76","03/12/2024"
"8380p3","8380","03/02/2025",3,3,"6.76",92,"CRC","397.76","03/12/2024"
"8373p2","8373","01/01/2025",15,2,"33.33",61,"BOL","310","03/12/2024"
"8373p3","8373","01/02/2025",15,3,"33.34",92,"BOL","310","03/12/2024"
"8380p4","8380","03/03/2025",3,4,"6.76",120,"CRC","397.76","03/12/2024"
"8380p5","8380","03/04/2025",3,5,"6.76",151,"CRC","397.76","03/12/2024"
"8380p6","8380","03/05/2025",3,6,"6.76",181,"CRC","397.76","03/12/2024"
"8380p7","8380","03/06/2025",3,7,"6.76",212,"CRC","397.76","03/12/2024"
"8380p8","8380","03/07/2025",3,8,"6.76",242,"CRC","397.76","03/12/2024"
"8380p9","8380","03/08/2025",3,9,"6.76",273,"CRC","397.76","03/12/2024"
"8380p10","8380","03/09/2025",3,10,"6.76",304,"CRC","397.76","03/12/2024"
"8380p11","8380","03/10/2025",3,11,"6.76",334,"CRC","397.76","03/12/2024"
"8380p12","8380","03/11/2025",3,12,"6.76",365,"CRC","397.76","03/12/2024"
"8380p13","8380","03/12/2025",3,13,"6.8139",395,"CRC","397.77","03/12/2024"
"8381p1","8381","04/11/2024",17,1,"20",30,"PIX","1107.58","03/12/2024"
"8381p2","8381","03/01/2025",3,2,"20",61,"CRC","1107.58","03/12/2024"
"8381p3","8381","03/02/2025",3,3,"20",92,"CRC","1107.58","03/12/2024"
"8381p4","8381","03/03/2025",3,4,"20",120,"CRC","1107.58","03/12/2024"
"8381p5","8381","03/04/2025",3,5,"20",151,"CRC","1107.56","03/12/2024"
"8382p1","8382","04/12/2024",3,1,"100",30,"CRC","54","03/12/2024"
"8383p1","8383","03/12/2024",3,1,"8.33",30,"CRC","512.77","03/12/2024"
"8383p2","8383","03/01/2025",3,2,"8.33",61,"CRC","512.77","03/12/2024"
"8383p3","8383","03/02/2025",3,3,"8.33",92,"CRC","512.77","03/12/2024"
"8383p4","8383","03/03/2025",3,4,"8.33",120,"CRC","512.77","03/12/2024"
"8383p5","8383","03/04/2025",3,5,"8.33",151,"CRC","512.77","03/12/2024"
"8383p6","8383","03/05/2025",3,6,"8.33",181,"CRC","512.77","03/12/2024"
"8383p7","8383","03/06/2025",3,7,"8.33",212,"CRC","512.77","03/12/2024"
"8383p8","8383","03/07/2025",3,8,"8.33",242,"CRC","512.77","03/12/2024"
"8383p9","8383","03/08/2025",3,9,"8.33",273,"CRC","512.77","03/12/2024"
"8383p10","8383","03/09/2025",3,10,"8.33",304,"CRC","512.77","03/12/2024"
"8383p11","8383","03/10/2025",3,11,"8.33",334,"CRC","512.77","03/12/2024"
"8383p12","8383","03/11/2025",3,12,"8.37",365,"CRC","512.73","03/12/2024"
"8384p1","8384","04/11/2024",17,1,"20",30,"PIX","1107.57","03/12/2024"
"8384p2","8384","03/01/2025",3,2,"20",61,"CRC","1107.57","03/12/2024"
"8384p3","8384","03/02/2025",3,3,"20",92,"CRC","1107.57","03/12/2024"
"8384p4","8384","03/03/2025",3,4,"20",120,"CRC","1107.57","03/12/2024"
"8384p5","8384","03/04/2025",3,5,"20",151,"CRC","1107.57","03/12/2024"
"8385p1","8385","02/12/2024",15,1,"100",0,"BOL","114","03/12/2024"
"8386p1","8386","04/12/2024",3,1,"10",30,"CRC","615.32","03/12/2024"
"8386p2","8386","04/01/2025",3,2,"10",61,"CRC","615.32","03/12/2024"
"8386p3","8386","04/02/2025",3,3,"10",92,"CRC","615.32","03/12/2024"
"8386p4","8386","04/03/2025",3,4,"10",120,"CRC","615.32","03/12/2024"
"8386p5","8386","04/04/2025",3,5,"10",151,"CRC","615.32","03/12/2024"
"8386p6","8386","04/05/2025",3,6,"10",181,"CRC","615.32","03/12/2024"
"8386p7","8386","04/06/2025",3,7,"10",212,"CRC","615.32","03/12/2024"
"8386p8","8386","04/07/2025",3,8,"10",242,"CRC","615.32","03/12/2024"
"8386p9","8386","04/08/2025",3,9,"10",273,"CRC","615.32","03/12/2024"
"8386p10","8386","04/09/2025",3,10,"10",304,"CRC","615.32","03/12/2024"
"8387p1","8387","04/11/2024",15,1,"100",0,"BOL","114","03/12/2024"
"8389p1","8389","04/11/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8390p1","8390","04/11/2024",15,1,"100",0,"BOL","169","03/12/2024"
"8392p1","8392","04/11/2024",17,1,"100",0,"PIX","321.1","03/12/2024"
"8393p1","8393","04/11/2024",15,1,"100",0,"BOL","184","03/12/2024"
"8394p1","8394","04/11/2024",17,1,"100",0,"PIX","156","03/12/2024"
"8395p1","8395","04/12/2024",3,1,"50",30,"CRC","169","03/12/2024"
"8395p2","8395","04/01/2025",3,2,"50",61,"CRC","169","03/12/2024"
"8396p1","8396","04/12/2024",15,1,"25",30,"BOL","211.25","03/12/2024"
"8396p2","8396","04/01/2025",15,2,"25",61,"BOL","211.25","03/12/2024"
"8396p3","8396","04/02/2025",15,3,"25",92,"BOL","211.25","03/12/2024"
"8396p4","8396","04/03/2025",15,4,"25",120,"BOL","211.25","03/12/2024"
"8397p1","8397","04/12/2024",15,1,"25",30,"BOL","419.13","03/12/2024"
"8397p2","8397","04/01/2025",15,2,"25",61,"BOL","419.13","03/12/2024"
"8397p3","8397","04/02/2025",15,3,"25",92,"BOL","419.13","03/12/2024"
"8397p4","8397","04/03/2025",15,4,"25",120,"BOL","419.11","03/12/2024"
"8398p1","8398","14/11/2024",15,1,"100",30,"BOL","1690","03/12/2024"
"8400p1","8400","05/11/2024",17,1,"100",0,"PIX","160","03/12/2024"
"8401p1","8401","05/12/2024",3,1,"33.33",30,"CRC","224.67","03/12/2024"
"8401p2","8401","05/01/2025",3,2,"33.33",61,"CRC","224.67","03/12/2024"
"8401p3","8401","05/02/2025",3,3,"33.34",92,"CRC","224.66","03/12/2024"
"8402p1","8402","05/11/2024",17,1,"100",0,"PIX","204","03/12/2024"
"8403p1","8403","05/12/2024",3,1,"100",30,"CRC","297","03/12/2024"
"8404p1","8404","05/12/2024",15,1,"50",30,"BOL","239.5","03/12/2024"
"8404p2","8404","05/01/2025",15,2,"50",61,"BOL","239.5","03/12/2024"
"8405p1","8405","05/12/2024",3,1,"50",30,"CRC","458.5","03/12/2024"
"8405p2","8405","05/01/2025",3,2,"50",61,"CRC","458.5","03/12/2024"
"8406p1","8406","05/11/2024",,1,"100",0,,"378.3","03/12/2024"
"8407p1","8407","05/12/2024",15,1,"50",30,"BOL","366.5","03/12/2024"
"8407p2","8407","05/01/2025",15,2,"50",61,"BOL","366.5","03/12/2024"
"8408p1","8408","05/12/2024",15,1,"100",30,"BOL","220","03/12/2024"
"8409p1","8409","27/11/2024",,1,"100",0,,"926.4","03/12/2024"
"8411p1","8411","06/12/2024",15,1,"33.33",30,"BOL","375.67","03/12/2024"
"8411p2","8411","06/01/2025",15,2,"33.33",61,"BOL","375.67","03/12/2024"
"8411p3","8411","06/02/2025",15,3,"33.34",92,"BOL","375.66","03/12/2024"
"8412p1","8412","07/11/2024",17,1,"100",0,"PIX","268.8","03/12/2024"
"8413p1","8413","06/12/2024",15,1,"100",30,"BOL","338","03/12/2024"
"8414p1","8414","06/12/2024",15,1,"100",30,"BOL","126","03/12/2024"
"8415p1","8415","21/11/2024",17,1,"100",0,"PIX","209","03/12/2024"
"8416p1","8416","07/12/2024",15,1,"100",30,"BOL","169","03/12/2024"
"8417p1","8417","07/12/2024",3,1,"50",30,"CRC","149","03/12/2024"
"8417p2","8417","07/01/2025",3,2,"50",61,"CRC","149","03/12/2024"
"8418p1","8418","07/12/2024",15,1,"100",30,"BOL","169","03/12/2024"
"8419p1","8419","07/12/2024",15,1,"33.33",30,"BOL","281.67","03/12/2024"
"8419p2","8419","07/01/2025",15,2,"33.33",61,"BOL","281.67","03/12/2024"
"8419p3","8419","07/02/2025",15,3,"33.34",92,"BOL","281.66","03/12/2024"
"8420p1","8420","07/12/2024",3,1,"50",30,"CRC","366.5","03/12/2024"
"8420p2","8420","07/01/2025",3,2,"50",61,"CRC","366.5","03/12/2024"
"8421p1","8421","07/12/2024",3,1,"10",30,"CRC","621.69","03/12/2024"
"8421p2","8421","07/01/2025",3,2,"10",61,"CRC","621.69","03/12/2024"
"8421p3","8421","07/02/2025",3,3,"10",92,"CRC","621.69","03/12/2024"
"8421p4","8421","07/03/2025",3,4,"10",120,"CRC","621.69","03/12/2024"
"8421p5","8421","07/04/2025",3,5,"10",151,"CRC","621.69","03/12/2024"
"8421p6","8421","07/05/2025",3,6,"10",181,"CRC","621.69","03/12/2024"
"8421p7","8421","07/06/2025",3,7,"10",212,"CRC","621.69","03/12/2024"
"8421p8","8421","07/07/2025",3,8,"10",242,"CRC","621.69","03/12/2024"
"8421p9","8421","07/08/2025",3,9,"10",273,"CRC","621.69","03/12/2024"
"8421p10","8421","07/09/2025",3,10,"10",304,"CRC","621.69","03/12/2024"
"8422p1","8422","08/11/2024",17,1,"100",0,"PIX","176","03/12/2024"
"8423p1","8423","08/12/2024",3,1,"14.29",30,"CRC","72.43","03/12/2024"
"8423p2","8423","08/01/2025",3,2,"14.29",61,"CRC","72.43","03/12/2024"
"8423p3","8423","08/02/2025",3,3,"14.29",92,"CRC","72.43","03/12/2024"
"8423p4","8423","08/03/2025",3,4,"14.29",120,"CRC","72.43","03/12/2024"
"8423p5","8423","08/04/2025",3,5,"14.29",151,"CRC","72.43","03/12/2024"
"8423p6","8423","08/05/2025",3,6,"14.29",181,"CRC","72.43","03/12/2024"
"8423p7","8423","08/06/2025",3,7,"14.26",212,"CRC","72.42","03/12/2024"
"8424p1","8424","08/12/2024",3,1,"50",30,"CRC","225.5","03/12/2024"
"8424p2","8424","08/01/2025",3,2,"50",61,"CRC","225.5","03/12/2024"
"8425p1","8425","08/12/2024",15,1,"100",30,"BOL","300","03/12/2024"
"8426p1","8426","11/11/2024",17,1,"100",0,"PIX","455","03/12/2024"
"8427p1","8427","08/11/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8428p1","8428","08/12/2024",17,1,"100",30,"PIX","5444.9","03/12/2024"
"8429p1","8429","08/12/2024",15,1,"50",30,"BOL","232.5","03/12/2024"
"8429p2","8429","08/01/2025",15,2,"50",61,"BOL","232.5","03/12/2024"
"8430p1","8430","11/12/2024",3,1,"100",30,"CRC","104.5","03/12/2024"
"8432p1","8432","11/12/2024",3,1,"8.33",30,"CRC","531.38","03/12/2024"
"8432p2","8432","11/01/2025",3,2,"8.33",61,"CRC","531.38","03/12/2024"
"8432p3","8432","11/02/2025",3,3,"8.33",92,"CRC","531.38","03/12/2024"
"8432p4","8432","11/03/2025",3,4,"8.33",120,"CRC","531.38","03/12/2024"
"8432p5","8432","11/04/2025",3,5,"8.33",151,"CRC","531.38","03/12/2024"
"8432p6","8432","11/05/2025",3,6,"8.33",181,"CRC","531.38","03/12/2024"
"8432p7","8432","11/06/2025",3,7,"8.33",212,"CRC","531.38","03/12/2024"
"8432p8","8432","11/07/2025",3,8,"8.33",242,"CRC","531.38","03/12/2024"
"8432p9","8432","11/08/2025",3,9,"8.33",273,"CRC","531.38","03/12/2024"
"8432p10","8432","11/09/2025",3,10,"8.33",304,"CRC","531.38","03/12/2024"
"8432p11","8432","11/10/2025",3,11,"8.33",334,"CRC","531.38","03/12/2024"
"8432p12","8432","11/11/2025",3,12,"8.37",365,"CRC","531.38","03/12/2024"
"8434p1","8434","11/12/2024",15,1,"50",30,"BOL","225.5","03/12/2024"
"8434p2","8434","11/01/2025",15,2,"50",61,"BOL","225.5","03/12/2024"
"8435p1","8435","11/12/2024",15,1,"100",30,"BOL","2325","03/12/2024"
"8436p1","8436","12/11/2024",17,1,"100",0,"PIX","1280","03/12/2024"
"8438p1","8438","12/11/2024",17,1,"100",0,"PIX","137.55","03/12/2024"
"8439p1","8439","12/11/2024",15,1,"100",0,"BOL","711","03/12/2024"
"8440p1","8440","12/11/2024",17,1,"34.7321",30,"PIX","1892.9","03/12/2024"
"8440p2","8440","12/01/2025",3,2,"32.63",61,"CRC","1778.55","03/12/2024"
"8440p3","8440","12/02/2025",3,3,"32.6379",92,"CRC","1778.55","03/12/2024"
"8442p1","8442","12/11/2024",3,1,"100",0,"CRC","104.5","03/12/2024"
"8444p1","8444","12/11/2024",17,1,"100",0,"PIX","376.2","03/12/2024"
"8445p1","8445","12/12/2024",15,1,"100",30,"BOL","1120","03/12/2024"
"8447p1","8447","13/12/2024",15,1,"100",30,"BOL","800","03/12/2024"
"8448p1","8448","27/11/2024",17,1,"100",0,"PIX","169","03/12/2024"
"8449p1","8449","13/12/2024",15,1,"100",30,"BOL","220","03/12/2024"
"8437p2","8437","11/01/2025",3,2,"5.56",61,"CRC","381.69","03/12/2024"
"8437p3","8437","11/02/2025",3,3,"5.56",92,"CRC","381.69","03/12/2024"
"8437p4","8437","11/03/2025",3,4,"5.56",120,"CRC","381.69","03/12/2024"
