"codigo_item","numero_pedido","codigo_produto","cfop","ncm","percentual_desconto","quantidade","reservado","valor_deducao","valor_desconto","valor_mercadoria","valor_total","valor_unitario","dalt"
"8516267054","8401","8425327198","5.102","3004.90.99","0",1,"N","0","0","479","479","479","03/12/2024"
"8516267615","8401","8431553228","5.102","3006.10.90","0",1,"N","0","0","195","195","195","03/12/2024"
"8516346920","8402","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","204","169","03/12/2024"
"8516564417","8403","8431592121","5.102","3006.10.90","0",1,"N","0","0","282","297","282","03/12/2024"
"8516585164","8404","8425327198","5.102","3004.90.99","0",1,"N","0","0","479","479","479","03/12/2024"
"8516747396","8405","8425327198","5.102","3004.90.99","0",1,"N","0","0","479","479","479","03/12/2024"
"8516747771","8405","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8516748179","8405","8430466104","5.102","3004.90.99","0",1,"N","0","0","269","269","269","03/12/2024"
"8516756031","8406","8431553243","5.102","3006.10.90","3",1,"N","0","5.85","195","189.15","195","03/12/2024"
"8517828845","8406","8431553212","5.102","3006.10.90","3",1,"N","0","5.85","195","189.15","195","03/12/2024"
"8516766106","8407","8431323167","5.102","3006.10.90","0",2,"N","0","0","564","564","282","03/12/2024"
"8516766823","8407","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8516881099","8408","8432526164","5.102","9021.10.10","0",2,"N","0","0","220","220","110","03/12/2024"
"8516982151","8409","8431790039","5.102","9021.10.10","50",23,"N","0","552","1104","552","48","03/12/2024"
"8516983331","8409","8432526174","5.102","9021.10.10","40",8,"N","0","249.6","624","374.4","78","03/12/2024"
"8517350767","8411","8425327198","5.102","3004.90.99","0",2,"N","0","0","958","958","479","03/12/2024"
"8517353432","8411","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8517742574","8412","8431790039","5.102","9021.10.10","30",8,"N","0","115.2","384","268.8","48","03/12/2024"
"8517816083","8413","8431592146","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8517816145","8413","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8517924039","8414","8431790036","5.102","9021.10.10","10",1,"N","0","14","140","126","140","03/12/2024"
"8517928782","8415","8432532290","5.102","9021.10.10","5",2,"N","0","11","220","209","110","03/12/2024"
"8518119004","8416","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8518243266","8417","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8518243436","8417","8431323177","5.102","3006.10.90","0",1,"N","0","0","129","129","129","03/12/2024"
"8518335251","8418","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8518350192","8419","8425327191","5.102","3004.90.99","0",4,"N","0","0","676","676","169","03/12/2024"
"8521185519","8373","8425327198","5.102","3004.90.99","0",1,"N","0","0","479","479","479","03/12/2024"
"8523523661","8373","8431323167","5.102","3006.10.90","0",1,"N","0","0","282","282","282","03/12/2024"
"8518350482","8419","8431592137","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8518404992","8420","8431323167","5.102","3006.10.90","0",2,"N","0","0","564","564","282","03/12/2024"
"8518405404","8420","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8518486760","8421","8425297430","5.102","9018.20.90","0",1,"N","0","0","6216.9","6216.9","6216.9","03/12/2024"
"8518582659","8422","8431498680","5.102","2934.30.90","0",1,"N","0","0","176","176","176","03/12/2024"
"8518976103","8423","8425327191","5.102","3004.90.99","0",3,"N","0","0","507","507","169","03/12/2024"
"8518983438","8424","8431592146","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8518983852","8424","8431323167","5.102","3006.10.90","0",1,"N","0","0","282","282","282","03/12/2024"
"8519028049","8425","8431553135","5.102","3006.10.90","0",2,"N","0","0","270","300","135","03/12/2024"
"8519271118","8426","8425327198","5.102","3004.90.99","5.0104384134",1,"N","0","24","479","455","479","03/12/2024"
"8519317283","8427","8425297430","5.102","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8519336776","8428","8425297430","5.102","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8519337123","8428","8425297440","5.102","9004.90.20","0",1,"N","0","0","59.9","59.9","59.9","03/12/2024"
"8519476098","8429","8431553262","5.102","3006.10.90","0",2,"N","0","0","430","465","215","03/12/2024"
"8520851067","8430","8432532290","5.102","9021.10.10","5",1,"N","0","5.5","110","104.5","110","03/12/2024"
"8521113477","8432","8425297430","5.102","9018.20.90","0",1,"N","0","0","6376.56","6376.56","6376.56","03/12/2024"
"8521132411","8434","8431323167","5.102","3006.10.90","0",1,"N","0","0","282","282","282","03/12/2024"
"8521133060","8434","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8521174247","8435","8425327211","5.102","3006.10.90","0",6,"N","0","0","960","960","160","03/12/2024"
"8521176494","8435","8425327198","5.102","3004.90.99","0",3,"N","0","0","1365","1365","455","03/12/2024"
"8522396311","8436","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8522396415","8436","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8522396533","8436","8431592137","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8522059297","8438","8431323177","5.102","3006.10.90","5",1,"N","0","6.45","129","137.55","129","03/12/2024"
"8522117273","8439","8425327211","6.108","3006.10.90","0",2,"N","0","0","338","355.5","169","03/12/2024"
"8522119022","8439","8431592137","6.108","3004.90.99","0",1,"N","0","0","169","177.75","169","03/12/2024"
"8522119201","8439","8425327191","6.108","3004.90.99","0",1,"N","0","0","169","177.75","169","03/12/2024"
"8522394945","8440","8425297430","6.108","9018.20.90","0",1,"N","0","0","5450","5450","5450","03/12/2024"
"8522419772","8442","8432532290","5.102","9021.10.10","5",1,"N","0","5.5","110","104.5","110","03/12/2024"
"8522465566","8444","8431630591","5.102","3006.10.90","5",4,"N","0","19.8","396","376.2","99","03/12/2024"
"8522497980","8445","8425327211","5.102","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8522498317","8445","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8522498586","8445","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8522753437","8447","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8522755632","8447","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8522973021","8448","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8523162865","8449","8432526164","5.102","9021.10.10","0",2,"N","0","0","220","220","110","03/12/2024"
"8523258540","8451","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8523258617","8451","8425327191","5.102","3004.90.99","0",5,"N","0","0","800","800","160","03/12/2024"
"8523309108","8452","8431628815","5.102","3004.90.99","0",1,"N","0","0","314.25","314.25","314.25","03/12/2024"
"8523332237","8454","8455572428","6.108","9018.39.29","0",1,"N","0","0","1400","1474.75","1400","03/12/2024"
"8523380570","8455","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8523381208","8455","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8523381276","8455","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8523401206","8456","8425327211","5.102","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8523401319","8456","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8523401429","8456","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8523561239","8457","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8523561476","8457","8431592121","5.102","3006.10.90","0",1,"N","0","0","282","282","282","03/12/2024"
"8523611662","8459","8425327211","6.108","3006.10.90","0",6,"N","0","0","960","960","160","03/12/2024"
"8523615391","8459","8431592146","6.108","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8523615523","8459","8425327191","6.108","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8523622856","8460","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8523623038","8460","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8523623074","8460","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8523674835","8461","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8523677950","8462","8425327211","5.102","3006.10.90","0",7,"N","0","0","1120","1120","160","03/12/2024"
"8523678506","8462","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8523681459","8462","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8523681778","8462","8425327191","5.102","3004.90.99","0",5,"N","0","0","800","800","160","03/12/2024"
"8523683606","8463","8425327191","5.102","3004.90.99","0",3,"N","0","0","507","528","169","03/12/2024"
"8523683687","8463","8425327211","5.102","3006.10.90","0",2,"N","0","0","338","352","169","03/12/2024"
"8522548546","8446","8431553218","5.102","3006.10.90","3",1,"N","0","5.85","195","189.15","195","03/12/2024"
"8523193704","8450","8431790039","5.102","9021.10.10","5",4,"N","0","8.4","168","159.6","42","03/12/2024"
"8523575155","8458","8431790036","5.102","9021.10.10","10",1,"N","0","14","140","126","140","03/12/2024"
"8523688150","8464","8425327211","5.102","3006.10.90","5",2,"N","0","16.9","338","321.1","169","03/12/2024"
"8528938136","8465","8425327191","5.102","3004.90.99","0",20,"N","0","0","2380","2380","119","03/12/2024"
"8528938288","8465","8425327198","5.102","3004.90.99","0",1,"N","0","0","479","479","479","03/12/2024"
"8529091946","8468","8425327211","5.102","3006.10.90","0",10,"N","0","0","1190","1190","119","03/12/2024"
"8529160164","8470","8431592137","5.102","3004.90.99","5",1,"N","0","8.45","169","160.55","169","03/12/2024"
"8529277760","8471","8425327198","5.102","3004.90.99","0",3,"N","0","0","1365","1365","455","03/12/2024"
"8529587684","8472","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8529589832","8472","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8529590026","8472","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8529597095","8473","8425327211","5.102","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8529598633","8473","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8529599292","8473","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8529613065","8474","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8529613271","8474","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8529613432","8474","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8529618831","8475","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8529618955","8475","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8529621074","8476","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8529621185","8476","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8529621235","8476","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8529667380","8477","8431553173","5.102","3006.10.90","0",1,"N","0","0","135","135","135","03/12/2024"
"8529705152","8478","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8529706879","8478","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8529708514","8478","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8530220900","8479","8447871771","5.102","9018.49.19","0",1,"N","0","0","156","156","156","03/12/2024"
"8530248490","8480","8461038479","5.102","3001.90.90","0",1,"N","0","0","470","470","470","03/12/2024"
"8530281725","8480","8530260369","5.102","9021.10.20","0",1,"N","0","0","139","139","139","03/12/2024"
"8530307755","8481","8431592146","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8530308900","8482","8432532290","5.102","9021.10.10","0",1,"N","0","0","110","125","110","03/12/2024"
"8530410374","8483","8425327191","5.102","3004.90.99","5",1,"N","0","8.45","169","164.55","169","03/12/2024"
"8530411068","8483","8425327211","5.102","3006.10.90","5",1,"N","0","8.45","169","164.55","169","03/12/2024"
"8530413324","8484","8425297430","5.102","9018.20.90","0",1,"N","0","0","5753.7","5753.7","5753.7","03/12/2024"
"8530584542","8485","8425327198","5.102","3004.90.99","11.872651357",1,"N","0","56.87","479","422.13","479","03/12/2024"
"8530584701","8485","8425327191","5.102","3004.90.99","11.8698224852",1,"N","0","20.06","169","148.94","169","03/12/2024"
"8530584738","8485","8425327211","5.102","3006.10.90","11.875739645",1,"N","0","20.07","169","148.93","169","03/12/2024"
"8530597392","8486","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8530598815","8486","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8530599227","8486","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8530600134","8487","8425327191","5.102","3004.90.99","5.325443787",1,"N","0","9","169","175","169","03/12/2024"
"8530600338","8487","8425327211","5.102","3006.10.90","5.325443787",1,"N","0","9","169","175","169","03/12/2024"
"8530603950","8488","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8530604068","8488","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8530604153","8488","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8530895592","8489","8461038479","5.102","3001.90.90","0",1,"N","0","0","470","470","470","03/12/2024"
"8530897957","8490","8425327198","5.102","3004.90.99","0",2,"N","0","0","958","958","479","03/12/2024"
"8530898675","8490","8425327213","5.102","3006.10.90","0",1,"N","0","0","299","299","299","03/12/2024"
"8530900448","8491","8447871771","5.102","9018.49.19","0",1,"N","0","0","156","156","156","03/12/2024"
"8530953490","8492","8425327211","5.102","3006.10.90","10",3,"N","0","50.7","507","456.3","169","03/12/2024"
"8531011940","8493","8425327191","5.102","3004.90.99","0",4,"N","0","0","476","476","119","03/12/2024"
"8531012186","8493","8431592146","5.102","3004.90.99","0",3,"N","0","0","357","357","119","03/12/2024"
"8531012455","8493","8431592137","5.102","3004.90.99","0",3,"N","0","0","357","357","119","03/12/2024"
"8531033056","8494","8425297430","6.108","9018.20.90","0",1,"N","0","0","6376.56","6376.56","6376.56","03/12/2024"
"8531057417","8495","8431592146","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8531057545","8495","8425327213","5.102","3006.10.90","0",1,"N","0","0","299","299","299","03/12/2024"
"8531066183","8496","8425327198","5.102","3004.90.99","0",3,"N","0","0","1365","1365","455","03/12/2024"
"8531070164","8496","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8531127221","8498","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8531127394","8498","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8531127516","8498","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8531134773","8499","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8531208179","8501","8432532290","5.102","9021.10.10","5",1,"N","0","5.5","110","104.5","110","03/12/2024"
"8531563774","8504","8431592146","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8531563951","8504","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8528938591","8465","8425327211","5.102","3006.10.90","0",6,"N","0","0","714","714","119","03/12/2024"
"8528938980","8465","8447871771","5.102","9018.49.19","0",1,"N","0","0","156","156","156","03/12/2024"
"8528939255","8465","8447871778","5.102","9018.49.19","0",1,"N","0","0","156","156","156","03/12/2024"
"8529035186","8466","8431790039","5.102","9021.10.10","30",20,"N","0","252","840","588","42","03/12/2024"
"8529058711","8467","8431498683","5.102","2934.30.90","0",1,"N","0","0","176","196","176","03/12/2024"
"8531095206","8497","8431592137","5.102","3004.90.99","14.798816568",3,"N","0","75.03","507","431.97","169","03/12/2024"
"8531208188","8502","8425327211","5.102","3006.10.90","15",5,"N","0","126.75","845","718.25","169","03/12/2024"
"8531208341","8503","8425297430","5.102","9018.20.90","0",1,"N","0","0","6216.9","6216.9","6216.9","03/12/2024"
"8531602742","8505","8425327211","5.102","3006.10.90","15",1,"N","0","25.35","169","143.65","169","03/12/2024"
"8532012690","8507","8425327211","5.102","3006.10.90","14.4970414201",3,"N","0","73.5","507","433.5","169","03/12/2024"
"8532394709","8508","8431592137","5.102","3004.90.99","35",3,"N","0","177.45","507","329.55","169","03/12/2024"
"8532395348","8508","8425327211","5.102","3006.10.90","35",3,"N","0","177.45","507","329.55","169","03/12/2024"
"8532395715","8508","8433127844","5.102","9018.49.19","0",1,"N","0","0","600","600","600","03/12/2024"
"8532398645","8508","8433133301","5.102","9018.49.19","0",1,"N","0","0","479","479","479","03/12/2024"
"8532561640","8509","8425327211","5.102","3006.10.90","0",3,"N","0","0","329.97","329.97","109.99","03/12/2024"
"8532702581","8514","8425327211","5.102","3006.10.90","0",6,"N","0","0","960","960","160","03/12/2024"
"8532710932","8514","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8532733381","8514","8425327191","5.102","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8532795425","8515","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8532838041","8515","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8532841029","8515","8425327191","5.102","3004.90.99","0",6,"N","0","0","960","960","160","03/12/2024"
"8532876864","8516","8431592146","5.102","3004.90.99","34.9171597633",3,"N","0","177.03","507","364.97","169","03/12/2024"
"8532901877","8517","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8532902056","8517","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8532904793","8518","8425327211","6.108","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8532904963","8518","8425327198","6.108","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8532905086","8518","8425327191","6.108","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8532906210","8519","8425327211","5.102","3006.10.90","34.9171597633",3,"N","0","177.03","507","329.97","169","03/12/2024"
"8532912229","8520","8425327211","6.108","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8532924049","8521","8425327211","5.102","3006.10.90","0",5,"N","0","0","800","800","160","03/12/2024"
"8532924462","8521","8425327198","5.102","3004.90.99","0",3,"N","0","0","1365","1365","455","03/12/2024"
"8532924727","8521","8425327191","5.102","3004.90.99","0",5,"N","0","0","800","800","160","03/12/2024"
"8532924861","8521","8431592146","5.102","3004.90.99","0",5,"N","0","0","800","800","160","03/12/2024"
"8532933549","8522","8425327211","5.102","3006.10.90","0",5,"N","0","0","800","800","160","03/12/2024"
"8532933719","8522","8425327198","5.102","3004.90.99","0",3,"N","0","0","1365","1365","455","03/12/2024"
"8532933877","8522","8431592146","5.102","3004.90.99","0",5,"N","0","0","800","800","160","03/12/2024"
"8532933985","8522","8425327191","5.102","3004.90.99","0",5,"N","0","0","800","800","160","03/12/2024"
"8533064927","8523","8425327191","5.102","3004.90.99","34.9112426036",3,"N","0","177","507","365","169","03/12/2024"
"8533086722","8524","8432535927","5.102","9021.29.00","0",1,"N","0","0","30","30","30","03/12/2024"
"8533108378","8525","8431592146","5.102","3004.90.99","34.9171597633",3,"N","0","177.03","507","344.97","169","03/12/2024"
"8533108644","8525","8425327211","5.102","3006.10.90","34.9171597633",3,"N","0","177.03","507","344.97","169","03/12/2024"
"8533497355","8526","8431323167","5.102","3006.10.90","0",1,"N","0","0","282","312","282","03/12/2024"
"8533589220","8527","8425297430","5.102","9018.20.90","0",1,"N","0","0","6703.31","6703.31","6703.31","03/12/2024"
"8533770502","8528","8431790036","5.102","9021.10.10","10",1,"N","0","14","140","126","140","03/12/2024"
"8534235173","8529","8534117847","5.102","9018.49.99","0",1,"N","0","0","50","50","50","03/12/2024"
"8533884835","8530","8425327211","5.102","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8533885121","8530","8431592146","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8533885259","8530","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8533898320","8532","8425327211","5.102","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8533898466","8532","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8534128591","8533","8431592146","5.102","3004.90.99","34.9171597633",2,"N","0","118.02","338","219.98","169","03/12/2024"
"8534131645","8533","8425327211","5.102","3006.10.90","34.9171597633",1,"N","0","59.01","169","109.99","169","03/12/2024"
"8534238440","8536","8425327191","5.102","3004.90.99","34.9171597633",4,"N","0","236.04","676","439.96","169","03/12/2024"
"8534238608","8536","8425327211","5.102","3006.10.90","34.9171597633",1,"N","0","59.01","169","109.99","169","03/12/2024"
"8534358005","8539","8425327211","5.102","3006.10.90","34.9171597633",3,"N","0","177.03","507","364.97","169","03/12/2024"
"8534363374","8540","8534361216","5.102","8421.19.10","0",1,"N","0","0","3190","3190","3190","03/12/2024"
"8534364686","8540","8534361206","5.102","9018.39.99","0",2,"N","0","0","199.9","199.9","99.95","03/12/2024"
"8534364824","8540","8442272946","5.102","6307.90.90","0",1,"N","0","0","13.9","13.9","13.9","03/12/2024"
"8534365937","8540","8453166374","5.102","3926.90.40","0",1,"N","0","0","26.9","26.9","26.9","03/12/2024"
"8534366153","8540","8442265450","5.102","9018.39.29","0",1,"N","0","0","180","180","180","03/12/2024"
"8534366832","8540","8442316888","5.102","3926.90.40","0.7692307692",25,"N","0","0.1","13","12.9","0.52","03/12/2024"
"8534366951","8540","8534361212","5.102","9018.39.99","0",1,"N","0","0","195","195","195","03/12/2024"
"8532563900","8510","8440438969","5.102","9018.49.19","20",10,"N","0","70","350","280","35","03/12/2024"
"8532572094","8512","8425327211","5.102","3006.10.90","0",1,"N","0","0","109.99","109.99","109.99","03/12/2024"
"8532572248","8512","8425327191","5.102","3004.90.99","0",2,"N","0","0","219.98","219.98","109.99","03/12/2024"
"8532592181","8513","8431592121","5.102","3006.10.90","10",2,"N","0","56.4","564","510.83","282","03/12/2024"
"8532593274","8513","8425327211","5.102","3006.10.90","34.9171597633",5,"N","0","295.05","845","554.79","169","03/12/2024"
"8532594119","8513","8431592137","5.102","3004.90.99","34.9644970414",2,"N","0","118.18","338","221.75","169","03/12/2024"
"8534131913","8534","8431790036","5.102","9021.10.10","10",2,"N","0","28","280","252","140","03/12/2024"
"8536330949","8534","8425327198","5.102","3004.90.99","0",1,"N","0","0","440.56","440.56","440.56","03/12/2024"
"8536331410","8534","8431592121","5.102","3006.10.90","8",1,"N","0","22.56","282","259.44","282","03/12/2024"
"8534285366","8537","8425327211","6.108","3006.10.90","0",5,"N","0","0","800","800","160","03/12/2024"
"8534285509","8537","8425327198","6.108","3004.90.99","0",3,"N","0","0","1365","1365","455","03/12/2024"
"8534285889","8537","8425327191","6.108","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8534328844","8538","8431323167","5.102","3006.10.90","11.3475177305",2,"N","0","64","564","500","282","03/12/2024"
"8534367086","8540","8442270383","5.102","3005.90.90","0",1,"N","0","0","29.9","29.9","29.9","03/12/2024"
"8534367297","8540","8442270378","5.102","3005.10.20","0",1,"N","0","0","31.9","31.9","31.9","03/12/2024"
"8534367485","8540","8444846887","5.102","9018.39.99","0",100,"N","0","0","42","42","0.42","03/12/2024"
"8534478488","8542","8425327211","5.102","3006.10.90","0",3,"N","0","0","329.97","329.97","109.99","03/12/2024"
"8534550239","8545","8425297430","6.108","9018.20.90","0",1,"N","0","0","5418.01","5418.01","5418.01","03/12/2024"
"8534559502","8546","8425327191","5.102","3004.90.99","20",2,"N","0","67.6","338","270.4","169","03/12/2024"
"8534561080","8546","8425327211","5.102","3006.10.90","20",1,"N","0","33.8","169","135.2","169","03/12/2024"
"8534565722","8547","8425327211","5.102","3006.10.90","34.9171597633",3,"N","0","177.03","507","329.97","169","03/12/2024"
"8534627058","8547","8431592137","5.102","3004.90.99","34.9171597633",3,"N","0","177.03","507","329.97","169","03/12/2024"
"8534563542","8548","8431323177","5.102","3006.10.90","0",5,"N","0","0","645","645","129","03/12/2024"
"8534590144","8549","8425327211","5.102","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8534590753","8549","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8534591087","8549","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8534598102","8550","8534361212","5.102","9018.39.99","0",1,"N","0","0","195","200","195","03/12/2024"
"8534773420","8554","8431790036","5.102","9021.10.10","10",2,"N","0","28","280","282","140","03/12/2024"
"8534863468","8555","8431790039","5.102","9021.10.10","10",4,"N","0","16.8","168","151.2","42","03/12/2024"
"8534867229","8556","8425327191","5.102","3004.90.99","15",2,"N","0","50.7","338","287.3","169","03/12/2024"
"8534892104","8559","8425327211","5.102","3006.10.90","8.6952662722",2,"N","0","29.39","338","308.61","169","03/12/2024"
"8534892994","8559","8431630591","5.102","3006.10.90","8.696969697",1,"N","0","8.61","99","90.39","99","03/12/2024"
"8536204715","8567","8425297430","5.102","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8536751657","8569","8432526164","5.102","9021.10.10","0",5,"N","0","0","550","550","110","03/12/2024"
"8536784007","8571","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8536794757","8575","8425327198","5.102","3004.90.99","5",2,"N","0","47.9","958","910.1","479","03/12/2024"
"8457030212","7961","8431790039","5.102","9021.10.10","30",5,"N","0","63","210","147","42","03/12/2024"
"8484952325","8219","8461038469","5.102","3001.90.90","0",1,"N","0","0","170","170","170","03/12/2024"
"8514743083","8373","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8521335677","8437","8425297430","5.102","9018.20.90","0",1,"N","0","0","6870.42","6870.42","6870.42","03/12/2024"
"8528938385","8465","8431592121","5.102","3006.10.90","0",1,"N","0","0","268","268","268","03/12/2024"
"8533807778","8506","8431340850","5.102","3306.90.00","0",3,"N","0","0","705","705","235","03/12/2024"
"8532565441","8511","8425327191","5.102","3004.90.99","0",3,"N","0","0","329.97","329.97","109.99","03/12/2024"
"8534370188","8541","8425327198","5.102","3004.90.99","10",2,"N","0","95.8","958","862.2","479","03/12/2024"
"8534501584","8543","8534361212","5.102","9018.39.99","0",1,"N","0","0","108.8","108.8","108.8","03/12/2024"
"8534503030","8543","8444846887","5.102","9018.39.99","0",100,"N","0","0","42","42","0.42","03/12/2024"
"8534507306","8543","8442265450","5.102","9018.39.29","0",1,"N","0","0","180","180","180","03/12/2024"
"8534540483","8544","8431652419","5.102","9018.39.29","0",1,"N","0","0","54","69","54","03/12/2024"
